Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
398.15	436.05	29.673	0.033701	5.4889	20.184	124.53	27.112	36.885	1561.6	-0.65932	120.90	0.18893	supercritical
398.15	437.05	29.693	0.033678	5.4894	20.209	124.51	27.121	36.890	1563.1	-0.65913	121.13	0.18920	supercritical
398.15	438.05	29.712	0.033656	5.4899	20.233	124.49	27.130	36.895	1564.6	-0.65893	121.36	0.18948	supercritical
398.15	439.05	29.732	0.033634	5.4904	20.257	124.46	27.139	36.899	1566.2	-0.65873	121.59	0.18975	supercritical
398.15	440.05	29.752	0.033611	5.4909	20.282	124.44	27.147	36.904	1567.7	-0.65853	121.82	0.19003	supercritical
398.15	441.05	29.772	0.033589	5.4914	20.306	124.42	27.156	36.909	1569.2	-0.65833	122.05	0.19030	supercritical
398.15	442.05	29.791	0.033567	5.4919	20.330	124.39	27.165	36.913	1570.7	-0.65813	122.27	0.19057	supercritical
398.15	443.05	29.811	0.033545	5.4925	20.354	124.37	27.174	36.918	1572.2	-0.65793	122.50	0.19085	supercritical
398.15	444.05	29.831	0.033523	5.4930	20.379	124.35	27.182	36.923	1573.7	-0.65773	122.73	0.19112	supercritical
398.15	445.05	29.850	0.033501	5.4935	20.403	124.32	27.191	36.927	1575.2	-0.65753	122.96	0.19139	supercritical
398.15	446.05	29.870	0.033479	5.4941	20.427	124.30	27.200	36.932	1576.7	-0.65733	123.19	0.19166	supercritical
398.15	447.05	29.889	0.033457	5.4946	20.452	124.28	27.208	36.937	1578.2	-0.65713	123.42	0.19194	supercritical
398.15	448.05	29.909	0.033435	5.4952	20.476	124.25	27.217	36.941	1579.7	-0.65693	123.65	0.19221	supercritical
398.15	449.05	29.928	0.033413	5.4957	20.500	124.23	27.226	36.946	1581.2	-0.65673	123.88	0.19248	supercritical
398.15	450.05	29.947	0.033392	5.4963	20.524	124.21	27.234	36.951	1582.7	-0.65653	124.11	0.19275	supercritical
398.15	451.05	29.967	0.033370	5.4969	20.549	124.19	27.243	36.956	1584.2	-0.65633	124.34	0.19302	supercritical
398.15	452.05	29.986	0.033349	5.4974	20.573	124.16	27.252	36.960	1585.7	-0.65613	124.57	0.19329	supercritical
398.15	453.05	30.005	0.033328	5.4980	20.597	124.14	27.260	36.965	1587.1	-0.65593	124.80	0.19356	supercritical
398.15	454.05	30.024	0.033306	5.4986	20.621	124.12	27.269	36.970	1588.6	-0.65573	125.03	0.19383	supercritical
398.15	455.05	30.044	0.033285	5.4992	20.646	124.09	27.277	36.974	1590.1	-0.65552	125.26	0.19410	supercritical
398.15	456.05	30.063	0.033264	5.4998	20.670	124.07	27.286	36.979	1591.6	-0.65532	125.49	0.19437	supercritical
398.15	457.05	30.082	0.033243	5.5004	20.694	124.05	27.295	36.984	1593.0	-0.65512	125.72	0.19464	supercritical
398.15	458.05	30.101	0.033222	5.5010	20.718	124.03	27.303	36.988	1594.5	-0.65492	125.95	0.19491	supercritical
398.15	459.05	30.120	0.033201	5.5017	20.742	124.00	27.312	36.993	1596.0	-0.65472	126.18	0.19518	supercritical
398.15	460.05	30.139	0.033180	5.5023	20.767	123.98	27.320	36.998	1597.5	-0.65452	126.41	0.19545	supercritical
398.15	461.05	30.158	0.033159	5.5029	20.791	123.96	27.329	37.002	1598.9	-0.65432	126.64	0.19571	supercritical
398.15	462.05	30.177	0.033138	5.5036	20.815	123.94	27.337	37.007	1600.4	-0.65412	126.87	0.19598	supercritical
398.15	463.05	30.195	0.033118	5.5042	20.839	123.91	27.346	37.012	1601.9	-0.65392	127.10	0.19625	supercritical
398.15	464.05	30.214	0.033097	5.5049	20.864	123.89	27.354	37.017	1603.3	-0.65371	127.33	0.19652	supercritical
398.15	465.05	30.233	0.033076	5.5055	20.888	123.87	27.363	37.021	1604.8	-0.65351	127.56	0.19678	supercritical
398.15	466.05	30.252	0.033056	5.5062	20.912	123.85	27.371	37.026	1606.2	-0.65331	127.79	0.19705	supercritical
398.15	467.05	30.270	0.033036	5.5068	20.936	123.82	27.380	37.031	1607.7	-0.65311	128.02	0.19732	supercritical
398.15	468.05	30.289	0.033015	5.5075	20.960	123.80	27.388	37.035	1609.1	-0.65291	128.25	0.19758	supercritical
398.15	469.05	30.308	0.032995	5.5082	20.984	123.78	27.397	37.040	1610.6	-0.65271	128.48	0.19785	supercritical
398.15	470.05	30.326	0.032975	5.5089	21.009	123.76	27.405	37.045	1612.0	-0.65250	128.71	0.19811	supercritical
398.15	471.05	30.345	0.032955	5.5096	21.033	123.74	27.414	37.049	1613.5	-0.65230	128.94	0.19838	supercritical
398.15	472.05	30.363	0.032934	5.5103	21.057	123.71	27.422	37.054	1614.9	-0.65210	129.18	0.19864	supercritical
398.15	473.05	30.382	0.032914	5.5110	21.081	123.69	27.431	37.059	1616.4	-0.65190	129.41	0.19891	supercritical
398.15	474.05	30.400	0.032894	5.5117	21.105	123.67	27.439	37.064	1617.8	-0.65170	129.64	0.19917	supercritical
398.15	475.05	30.419	0.032875	5.5124	21.129	123.65	27.447	37.068	1619.2	-0.65150	129.87	0.19944	supercritical
398.15	476.05	30.437	0.032855	5.5131	21.154	123.63	27.456	37.073	1620.7	-0.65129	130.10	0.19970	supercritical
398.15	477.05	30.455	0.032835	5.5138	21.178	123.60	27.464	37.078	1622.1	-0.65109	130.33	0.19997	supercritical
398.15	478.05	30.474	0.032815	5.5146	21.202	123.58	27.473	37.082	1623.5	-0.65089	130.56	0.20023	supercritical
398.15	479.05	30.492	0.032796	5.5153	21.226	123.56	27.481	37.087	1625.0	-0.65069	130.79	0.20049	supercritical
398.15	480.05	30.510	0.032776	5.5160	21.250	123.54	27.489	37.092	1626.4	-0.65049	131.02	0.20076	supercritical
398.15	481.05	30.528	0.032756	5.5168	21.274	123.52	27.498	37.097	1627.8	-0.65028	131.25	0.20102	supercritical
398.15	482.05	30.547	0.032737	5.5175	21.298	123.50	27.506	37.101	1629.2	-0.65008	131.48	0.20128	supercritical
398.15	483.05	30.565	0.032718	5.5183	21.322	123.47	27.514	37.106	1630.7	-0.64988	131.71	0.20154	supercritical
398.15	484.05	30.583	0.032698	5.5191	21.347	123.45	27.523	37.111	1632.1	-0.64968	131.94	0.20180	supercritical
398.15	485.05	30.601	0.032679	5.5198	21.371	123.43	27.531	37.116	1633.5	-0.64948	132.18	0.20207	supercritical
398.15	486.05	30.619	0.032660	5.5206	21.395	123.41	27.539	37.120	1634.9	-0.64927	132.41	0.20233	supercritical
398.15	487.05	30.637	0.032640	5.5214	21.419	123.39	27.547	37.125	1636.3	-0.64907	132.64	0.20259	supercritical
398.15	488.05	30.655	0.032621	5.5221	21.443	123.37	27.556	37.130	1637.7	-0.64887	132.87	0.20285	supercritical
398.15	489.05	30.673	0.032602	5.5229	21.467	123.34	27.564	37.134	1639.1	-0.64867	133.10	0.20311	supercritical
398.15	490.05	30.691	0.032583	5.5237	21.491	123.32	27.572	37.139	1640.5	-0.64846	133.33	0.20337	supercritical
398.15	491.05	30.708	0.032564	5.5245	21.515	123.30	27.581	37.144	1641.9	-0.64826	133.56	0.20363	supercritical
398.15	492.05	30.726	0.032545	5.5253	21.539	123.28	27.589	37.149	1643.4	-0.64806	133.79	0.20389	supercritical
398.15	493.05	30.744	0.032527	5.5261	21.563	123.26	27.597	37.153	1644.8	-0.64786	134.02	0.20415	supercritical
398.15	494.05	30.762	0.032508	5.5269	21.587	123.24	27.605	37.158	1646.2	-0.64766	134.26	0.20441	supercritical
398.15	495.05	30.779	0.032489	5.5278	21.612	123.22	27.613	37.163	1647.6	-0.64745	134.49	0.20467	supercritical
398.15	496.05	30.797	0.032471	5.5286	21.636	123.20	27.622	37.168	1648.9	-0.64725	134.72	0.20493	supercritical
398.15	497.05	30.815	0.032452	5.5294	21.660	123.17	27.630	37.172	1650.3	-0.64705	134.95	0.20519	supercritical
398.15	498.05	30.832	0.032433	5.5303	21.684	123.15	27.638	37.177	1651.7	-0.64685	135.18	0.20544	supercritical
398.15	499.05	30.850	0.032415	5.5311	21.708	123.13	27.646	37.182	1653.1	-0.64665	135.41	0.20570	supercritical
398.15	500.05	30.868	0.032396	5.5319	21.732	123.11	27.654	37.187	1654.5	-0.64644	135.64	0.20596	supercritical
