Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
298.15	433.05	31.918	0.031330	2.7567	16.324	113.64	28.664	39.068	1619.4	-0.60955	153.18	0.21592	supercritical
298.15	434.05	31.937	0.031312	2.7571	16.348	113.61	28.674	39.074	1620.9	-0.60935	153.49	0.21622	supercritical
298.15	435.05	31.955	0.031294	2.7575	16.372	113.59	28.684	39.080	1622.5	-0.60914	153.79	0.21652	supercritical
298.15	436.05	31.974	0.031276	2.7579	16.396	113.56	28.695	39.085	1624.0	-0.60894	154.09	0.21681	supercritical
298.15	437.05	31.992	0.031258	2.7583	16.419	113.54	28.705	39.091	1625.5	-0.60874	154.39	0.21711	supercritical
298.15	438.05	32.011	0.031240	2.7587	16.443	113.51	28.715	39.097	1627.0	-0.60854	154.70	0.21740	supercritical
298.15	439.05	32.029	0.031222	2.7591	16.467	113.49	28.725	39.103	1628.5	-0.60834	155.00	0.21770	supercritical
298.15	440.05	32.047	0.031204	2.7595	16.491	113.46	28.735	39.108	1630.0	-0.60813	155.30	0.21799	supercritical
298.15	441.05	32.066	0.031186	2.7599	16.515	113.44	28.745	39.114	1631.5	-0.60793	155.61	0.21829	supercritical
298.15	442.05	32.084	0.031168	2.7603	16.538	113.41	28.755	39.120	1633.0	-0.60773	155.91	0.21858	supercritical
298.15	443.05	32.102	0.031151	2.7608	16.562	113.39	28.764	39.125	1634.5	-0.60753	156.22	0.21888	supercritical
298.15	444.05	32.120	0.031133	2.7612	16.586	113.36	28.774	39.131	1636.0	-0.60732	156.52	0.21917	supercritical
298.15	445.05	32.138	0.031116	2.7616	16.610	113.34	28.784	39.137	1637.5	-0.60712	156.82	0.21946	supercritical
298.15	446.05	32.156	0.031098	2.7621	16.633	113.31	28.794	39.142	1639.0	-0.60692	157.13	0.21976	supercritical
298.15	447.05	32.174	0.031081	2.7625	16.657	113.29	28.804	39.148	1640.5	-0.60672	157.43	0.22005	supercritical
298.15	448.05	32.192	0.031063	2.7630	16.681	113.26	28.814	39.154	1642.0	-0.60651	157.73	0.22034	supercritical
298.15	449.05	32.210	0.031046	2.7635	16.705	113.24	28.824	39.160	1643.4	-0.60631	158.04	0.22063	supercritical
298.15	450.05	32.228	0.031029	2.7639	16.728	113.21	28.834	39.165	1644.9	-0.60611	158.34	0.22093	supercritical
298.15	451.05	32.246	0.031011	2.7644	16.752	113.19	28.844	39.171	1646.4	-0.60591	158.65	0.22122	supercritical
298.15	452.05	32.264	0.030994	2.7649	16.776	113.16	28.853	39.177	1647.9	-0.60571	158.95	0.22151	supercritical
298.15	453.05	32.282	0.030977	2.7654	16.800	113.14	28.863	39.182	1649.3	-0.60550	159.25	0.22180	supercritical
298.15	454.05	32.300	0.030960	2.7659	16.823	113.12	28.873	39.188	1650.8	-0.60530	159.56	0.22209	supercritical
298.15	455.05	32.317	0.030943	2.7664	16.847	113.09	28.883	39.194	1652.3	-0.60510	159.86	0.22238	supercritical
298.15	456.05	32.335	0.030926	2.7669	16.871	113.07	28.893	39.200	1653.8	-0.60490	160.17	0.22267	supercritical
298.15	457.05	32.353	0.030909	2.7674	16.894	113.04	28.902	39.205	1655.2	-0.60469	160.47	0.22296	supercritical
298.15	458.05	32.371	0.030892	2.7679	16.918	113.02	28.912	39.211	1656.7	-0.60449	160.78	0.22325	supercritical
298.15	459.05	32.388	0.030875	2.7684	16.942	113.00	28.922	39.217	1658.1	-0.60429	161.08	0.22354	supercritical
298.15	460.05	32.406	0.030859	2.7690	16.966	112.97	28.932	39.222	1659.6	-0.60409	161.39	0.22382	supercritical
298.15	461.05	32.423	0.030842	2.7695	16.989	112.95	28.941	39.228	1661.1	-0.60389	161.69	0.22411	supercritical
298.15	462.05	32.441	0.030825	2.7700	17.013	112.92	28.951	39.234	1662.5	-0.60368	162.00	0.22440	supercritical
298.15	463.05	32.458	0.030809	2.7706	17.037	112.90	28.961	39.240	1664.0	-0.60348	162.30	0.22469	supercritical
298.15	464.05	32.476	0.030792	2.7711	17.060	112.88	28.970	39.245	1665.4	-0.60328	162.60	0.22497	supercritical
298.15	465.05	32.493	0.030776	2.7717	17.084	112.85	28.980	39.251	1666.9	-0.60308	162.91	0.22526	supercritical
298.15	466.05	32.511	0.030759	2.7723	17.108	112.83	28.990	39.257	1668.3	-0.60288	163.21	0.22555	supercritical
298.15	467.05	32.528	0.030743	2.7728	17.131	112.80	28.999	39.262	1669.7	-0.60267	163.52	0.22583	supercritical
298.15	468.05	32.545	0.030726	2.7734	17.155	112.78	29.009	39.268	1671.2	-0.60247	163.83	0.22612	supercritical
298.15	469.05	32.563	0.030710	2.7740	17.179	112.76	29.019	39.274	1672.6	-0.60227	164.13	0.22640	supercritical
298.15	470.05	32.580	0.030694	2.7746	17.202	112.73	29.028	39.280	1674.1	-0.60207	164.44	0.22669	supercritical
298.15	471.05	32.597	0.030678	2.7752	17.226	112.71	29.038	39.285	1675.5	-0.60187	164.74	0.22697	supercritical
298.15	472.05	32.614	0.030661	2.7758	17.250	112.69	29.047	39.291	1676.9	-0.60166	165.05	0.22726	supercritical
298.15	473.05	32.631	0.030645	2.7764	17.273	112.66	29.057	39.297	1678.4	-0.60146	165.35	0.22754	supercritical
298.15	474.05	32.648	0.030629	2.7770	17.297	112.64	29.067	39.302	1679.8	-0.60126	165.66	0.22783	supercritical
298.15	475.05	32.666	0.030613	2.7776	17.320	112.62	29.076	39.308	1681.2	-0.60106	165.96	0.22811	supercritical
298.15	476.05	32.683	0.030597	2.7782	17.344	112.59	29.086	39.314	1682.6	-0.60086	166.27	0.22839	supercritical
298.15	477.05	32.700	0.030581	2.7788	17.368	112.57	29.095	39.320	1684.1	-0.60066	166.57	0.22868	supercritical
298.15	478.05	32.717	0.030565	2.7794	17.391	112.55	29.105	39.325	1685.5	-0.60046	166.88	0.22896	supercritical
298.15	479.05	32.734	0.030550	2.7801	17.415	112.52	29.114	39.331	1686.9	-0.60025	167.19	0.22924	supercritical
298.15	480.05	32.751	0.030534	2.7807	17.438	112.50	29.124	39.337	1688.3	-0.60005	167.49	0.22952	supercritical
298.15	481.05	32.767	0.030518	2.7814	17.462	112.48	29.133	39.342	1689.7	-0.59985	167.80	0.22981	supercritical
298.15	482.05	32.784	0.030502	2.7820	17.486	112.45	29.143	39.348	1691.1	-0.59965	168.10	0.23009	supercritical
298.15	483.05	32.801	0.030487	2.7827	17.509	112.43	29.152	39.354	1692.5	-0.59945	168.41	0.23037	supercritical
298.15	484.05	32.818	0.030471	2.7833	17.533	112.41	29.162	39.360	1693.9	-0.59925	168.72	0.23065	supercritical
298.15	485.05	32.835	0.030456	2.7840	17.556	112.38	29.171	39.365	1695.4	-0.59905	169.02	0.23093	supercritical
298.15	486.05	32.851	0.030440	2.7847	17.580	112.36	29.180	39.371	1696.8	-0.59885	169.33	0.23121	supercritical
298.15	487.05	32.868	0.030425	2.7853	17.604	112.34	29.190	39.377	1698.2	-0.59865	169.64	0.23149	supercritical
298.15	488.05	32.885	0.030409	2.7860	17.627	112.31	29.199	39.382	1699.6	-0.59844	169.94	0.23177	supercritical
298.15	489.05	32.902	0.030394	2.7867	17.651	112.29	29.209	39.388	1701.0	-0.59824	170.25	0.23205	supercritical
298.15	490.05	32.918	0.030378	2.7874	17.674	112.27	29.218	39.394	1702.4	-0.59804	170.56	0.23233	supercritical
298.15	491.05	32.935	0.030363	2.7881	17.698	112.25	29.227	39.400	1703.7	-0.59784	170.86	0.23261	supercritical
298.15	492.05	32.951	0.030348	2.7888	17.721	112.22	29.237	39.405	1705.1	-0.59764	171.17	0.23288	supercritical
298.15	493.05	32.968	0.030333	2.7895	17.745	112.20	29.246	39.411	1706.5	-0.59744	171.48	0.23316	supercritical
298.15	494.05	32.984	0.030317	2.7902	17.769	112.18	29.255	39.417	1707.9	-0.59724	171.78	0.23344	supercritical
298.15	495.05	33.001	0.030302	2.7909	17.792	112.15	29.265	39.422	1709.3	-0.59704	172.09	0.23372	supercritical
298.15	496.05	33.017	0.030287	2.7916	17.816	112.13	29.274	39.428	1710.7	-0.59684	172.40	0.23400	supercritical
298.15	497.05	33.034	0.030272	2.7923	17.839	112.11	29.283	39.434	1712.1	-0.59664	172.70	0.23427	supercritical
298.15	498.05	33.050	0.030257	2.7931	17.863	112.09	29.292	39.440	1713.4	-0.59644	173.01	0.23455	supercritical
298.15	499.05	33.066	0.030242	2.7938	17.886	112.06	29.302	39.445	1714.8	-0.59624	173.32	0.23483	supercritical
298.15	500.05	33.083	0.030227	2.7945	17.910	112.04	29.311	39.451	1716.2	-0.59604	173.63	0.23510	supercritical
